date,url,title,sentiment_score,overall_sentiment,positive_count,negative_count,neutral_count,total_sentences
2024-04-26,https://www.bloomberg.co.jp/news/articles/2024-04-26/SCKCYFT0G1KW00,アポロなど３社、インテル半導体施設関連で合弁への投資検討－関係者,0.2227,ポジティブ,3,2,1,6
2024-05-01,https://www.bloomberg.co.jp/news/articles/2024-05-01/SCSNZYT0AFB400,【ＦＯＭＣ】予想していたほどタカ派的でなかった－市場関係者の見方,0.0216,中立,11,7,7,25
2024-05-01,https://www.bloomberg.co.jp/news/articles/2024-05-01/SCTYRWT1UM0W00,アステラ薬、米ポセイダとライセンス契約－細胞プログラムで共同研究,0.6561,ポジティブ,2,0,0,2
2024-05-01,https://www.bloomberg.co.jp/news/articles/2024-05-01/SCTOZ7T0G1KW00,米ＦＲＢ、６月からバランスシート圧縮のペースを減速－市場に配慮,0.2448,ポジティブ,10,1,4,15
2024-05-01,https://www.bloomberg.co.jp/news/articles/2024-05-01/SCS7GGT0G1KW00,日本のＩＴ株に再評価機運、荒れる円に耐性－デジタル投資も追い風,-0.0418,中立,13,9,6,28
2024-05-01,https://www.bloomberg.co.jp/news/articles/2024-05-01/SCTJYWT1UM0W00,円が対ドルで上げ加速、一時153円台－円買い介入の観測浮上,-0.0886,中立,2,8,6,16
2024-06-03,https://www.bloomberg.co.jp/news/articles/2024-06-03/SEHTIDT0AFB400,利回り比較で魅力失う日本株、配当と長期金利差は10年ぶりの低水準に,0.0438,中立,8,4,6,18
2024-06-03,https://www.bloomberg.co.jp/news/articles/2024-06-03/SEIZ4YT0G1KW00,アップル株価、年初来でプラス圏入り－弱気派の大きな懸念後退,0.4275,ポジティブ,12,1,2,15
2024-06-03,https://www.bloomberg.co.jp/news/articles/2024-06-03/SEIWQYT0G1KW00,ＬＭＥ銅、３週間ぶり安値から反発－中国製造業の民間指標を好感,-0.1819,ネガティブ,2,5,3,10
2024-06-03,https://www.bloomberg.co.jp/news/articles/2024-06-03/SEI8WGDWLU6A00,過熱気味のプライベートクレジットに変調か、貸し手犠牲にする動きも,-0.035,中立,12,10,5,27
2024-06-03,https://www.bloomberg.co.jp/news/articles/2024-06-03/SEIN7KDWRGG000,【今朝の５本】仕事を始める前に読んでおきたい厳選ニュース,-0.1588,ネガティブ,6,14,9,29
2024-06-04,https://www.bloomberg.co.jp/news/articles/2024-06-04/SEKRTCDWLU6800,インテル、アイルランド合弁持ち分49％をアポロに売却へ－1.7兆円で,0.6968,ポジティブ,9,0,0,9
2024-06-04,https://www.bloomberg.co.jp/news/articles/2024-06-04/SEKQV6T0AFB400,ウォール街の人材競争し烈、福利厚生に照準－シティも育児休暇を拡充,0.2894,ポジティブ,10,1,3,14
2024-06-04,https://www.bloomberg.co.jp/news/articles/2024-06-04/SEHPCJT0G1KW00,政策保有株売却で潤う損保株、約５兆円計上期待と日銀思惑で上げ加速,0.157,ポジティブ,7,4,3,14
2024-06-04,https://www.bloomberg.co.jp/news/articles/2024-06-04/SEKRA7T0AFB400,ＬＭＥ銅が下落、１万ドル割れ－世界的な在庫急増で,-0.2038,ネガティブ,4,6,1,11
2024-06-04,https://www.bloomberg.co.jp/news/articles/2024-06-04/SEKN8GDWX2PS00,サマーズ氏、米長期国債利回りは長く高め推移へ－中立金利は約4.5％,0.0294,中立,3,3,4,10
2024-06-26,https://www.bloomberg.co.jp/news/articles/2024-06-26/SFPJE5T0G1KW00,北京市も住宅購入要件緩和－中国の不動産セクター支援策拡大,0.2355,ポジティブ,7,1,1,9
2024-06-26,https://www.bloomberg.co.jp/news/articles/2024-06-26/SFP4OVT0AFB400,アマゾン、初の時価総額２兆ドル超え－ＡＩ巡る楽観論が追い風,0.3064,ポジティブ,6,2,2,10
2024-06-26,https://www.bloomberg.co.jp/news/articles/2024-06-26/SFPLHKT1UM0W00,「Temu」親会社ＡＤＲが下落、アマゾンが類似サービス計画との報道,0.0689,中立,3,1,1,5
2024-06-26,https://www.bloomberg.co.jp/news/articles/2024-06-26/SFPG84T0AFB400,ジェフリーズ利益急増、投資銀行部門がけん引－ＣＥＯも先行き楽観視,0.514,ポジティブ,14,1,0,15
2024-06-26,https://www.bloomberg.co.jp/news/articles/2024-06-26/SFPJC7T0AFB400,斎藤経産相、中国のレガシー半導体などの過剰生産に閣僚から強い関心,0.336,ポジティブ,5,1,1,7
2024-07-31,https://www.bloomberg.co.jp/news/articles/2024-07-31/SHGP1RT1UM0W00,銀行株が１年７カ月ぶり大幅高、日銀利上げで利ざや改善に期待,0.3177,ポジティブ,8,0,3,11
2024-07-31,https://www.bloomberg.co.jp/news/articles/2024-07-31/SHGSKOT0G1KW00,豪コアインフレ率、４－６月は予想外に鈍化－利下げ観測強まる,0.0169,中立,6,7,3,16
2024-07-31,https://www.bloomberg.co.jp/news/articles/2024-07-31/SHGPYTT1UM0W00,エアバス、不振の宇宙事業全面見直しへ－上期に約10億ユーロ費用計上,-0.2544,ネガティブ,8,10,2,20
2024-07-31,https://www.bloomberg.co.jp/news/articles/2024-07-31/SHGU6JT1UM0W00,【日本市況】株が大幅高、日銀が追加利上げ決定－債券安く、円乱高下,0.1024,ポジティブ,18,8,10,36
2024-07-31,https://www.bloomberg.co.jp/news/articles/2024-07-31/SHEXO2DWLU6800,日銀が政策金利0.25％に引き上げ、経済・物価想定通りなら利上げ継続,0.1646,ポジティブ,20,6,9,35
2024-09-17,https://www.bloomberg.co.jp/news/articles/2024-09-17/SJZ3NMT0AFB400,トランプ氏、ＳＡＬＴ控除復活を公約－高税率ＮＹ州での集会前日に,0.1846,ポジティブ,6,2,4,12
2024-09-17,https://www.bloomberg.co.jp/news/articles/2024-09-17/SJYKXVT1UM0W00,９月の米利下げ、市場の予想は50ｂｐに傾く－小売売上高発表後も,0.1055,ポジティブ,6,3,6,15
2024-09-17,https://www.bloomberg.co.jp/news/articles/2024-09-17/SJZ99JT0AFB400,北朝鮮、弾道ミサイルの可能性あるもの発射－既に落下,0.0673,中立,1,1,0,2
2024-09-17,https://www.bloomberg.co.jp/news/articles/2024-09-17/SJZ3GGT1UM0W00,ポイント72は新時代へ、創業者コーエン氏がトレーディングを引退,0.4544,ポジティブ,10,2,1,13
2024-09-17,https://www.bloomberg.co.jp/news/articles/2024-09-17/SJZ2F1DWRGG000,ハリス氏、保育費を勤労世帯所得の最大７％に抑制目指す－子育て重視,0.227,ポジティブ,8,2,1,11
2024-09-27,https://www.bloomberg.co.jp/news/articles/2024-09-27/SKHI3KDWLU6800,エヌビディア製ＡＩ半導体買わないで、中国が国内企業に指示－関係者,0.0196,中立,8,6,2,16
2024-09-27,https://www.bloomberg.co.jp/news/articles/2024-09-27/SKHI7TDWRGG000,【米国市況】株は小幅安、円は上げ幅を拡大し対ドル142円に接近,0.0252,中立,30,24,16,70
2024-09-27,https://www.bloomberg.co.jp/news/articles/2024-09-27/SKH95HDWLU6800,「水晶玉ゲーム」が証明、未来を事前に知ってもお金持ちにはなれない,-0.1034,ネガティブ,17,16,7,40
2024-09-27,https://www.bloomberg.co.jp/news/articles/2024-09-27/SKHF09T0G1KW00,【欧州市況】株は最高値、追加利下げ観測強まる－ドイツ債上昇,0.0305,中立,6,4,2,12
2024-09-27,https://www.bloomberg.co.jp/news/articles/2024-09-27/SKH97MDWX2PS00,米国債、月間で2010年以来の長期連騰に－大幅利下げ観測で買いが継続,0.1259,ポジティブ,12,3,6,21
2024-10-02,https://www.bloomberg.co.jp/news/articles/2024-10-02/SKR493DWRGG000,バフェット氏、ＢｏｆＡ株３億3800万ドル相当売却－処分ペース鈍化,0.0734,中立,5,3,0,8
2024-10-02,https://www.bloomberg.co.jp/news/articles/2024-10-02/SKQYNYT1UM0W00,ハリケーン「ヘリーン」の保険損失額、64億ドルに－米社が試算,-0.389,ネガティブ,1,10,1,12
2024-10-02,https://www.bloomberg.co.jp/news/articles/2024-10-02/SKR26GT1UM0W00,トヨタ、北米初のＥＶ現地生産開始を延期－26年にずれ込む見通し,0.1691,ポジティブ,6,4,0,10
2024-10-02,https://www.bloomberg.co.jp/news/articles/2024-10-02/SKQVR1T0G1KW00,【米国市況】円が２％下落、対ドル146円台－日米で「ダブルパンチ」,-0.0245,中立,23,23,9,55
2024-10-02,https://www.bloomberg.co.jp/news/articles/2024-10-02/SKQZ6ADWLU6800,マクロン仏大統領、大企業対象の一時的増税を支持,0.2227,ポジティブ,7,3,2,12
2024-10-23,https://www.bloomberg.co.jp/news/articles/2024-10-23/SLTUZ2DWX2PS00,ＩＢＭ株下落、コンサルティング需要鈍化－売上高伸び悩む,-0.0206,中立,8,8,0,16
2024-10-23,https://www.bloomberg.co.jp/news/articles/2024-10-23/SLTNRKDWX2PS00,トランプ氏のヒトラー称賛疑惑、ハリス氏が痛烈批判－選挙終盤で攻勢,0.2368,ポジティブ,13,4,1,18
2024-10-23,https://www.bloomberg.co.jp/news/articles/2024-10-23/SLTU5CT0AFB400,米マクドナルド、集団食中毒の影響拡大阻止で対応急ぐ－当局と連携,-0.4263,ネガティブ,2,11,1,14
2024-10-23,https://www.bloomberg.co.jp/news/articles/2024-10-23/SLTV66T0G1KW00,ＬＭＥ亜鉛、上昇－相次ぐ鉱山の操業混乱で供給逼迫の兆し,0.0555,中立,2,1,6,9
2024-10-23,https://www.bloomberg.co.jp/news/articles/2024-10-23/S6RP10T0G1KW00,ＧＰＩＦ改革10年、｢脱･国内債｣の分散投資で果実－累積収益120兆円超,0.2347,ポジティブ,21,4,8,33
2024-11-27,https://www.bloomberg.co.jp/news/articles/2024-11-27/SNMMX6T0AFB400,ウクライナは徴兵年齢引き下げを、勝利には軍隊も必要－米政府高官,0.1194,ポジティブ,5,2,0,7
2024-11-27,https://www.bloomberg.co.jp/news/articles/2024-11-27/SNMN2DT0AFB400,ビットコインが上昇再開、10万ドルの大台乗せへの楽観論再燃,0.1471,ポジティブ,9,2,3,14
2024-11-27,https://www.bloomberg.co.jp/news/articles/2024-11-27/SNMEQHT1UM0W00,米ＳＥＣ次期委員長、アトキンス氏が有力－移行チームが面接と関係者,0.3583,ポジティブ,10,2,1,13
2024-11-27,https://www.bloomberg.co.jp/news/articles/2024-11-27/SNMMSAT0AFB400,米経済、40万人の失職と物価高招く－トランプ関税巡りメキシコが警告,0.0562,中立,10,4,7,21
2024-11-27,https://www.bloomberg.co.jp/news/articles/2024-11-27/SNMP21T0G1KW00,ＬＭＥ亜鉛上昇、在庫引き出し注文急増－他の工業用金属はまちまち,-0.0286,中立,4,4,2,10
2024-12-19,https://www.bloomberg.co.jp/news/articles/2024-12-19/SOR7M0DWLU6800,為替変動、25年の「アキレス腱」になる恐れ－ＫＫＲが投資家に警告,-0.1338,ネガティブ,2,5,6,13
2024-12-19,https://www.bloomberg.co.jp/news/articles/2024-12-19/SORFWCDWLU6800,フェデックス、300億ドル規模のフレイト部門分離へ－合理化を推進,0.2072,ポジティブ,6,1,6,13
2024-12-19,https://www.bloomberg.co.jp/news/articles/2024-12-19/SORGY2T0G1KW00,ＵＳスチール、軟調な利益見通し示す－米鉄鋼価格低迷や欧州需要不振,-0.3316,ネガティブ,2,5,1,8
2024-12-19,https://www.bloomberg.co.jp/news/articles/2024-12-19/SORBXQT1UM0W00,米国債利回り曲線スティープ化、22年以来最大－ＦＲＢ姿勢シフト意識,-0.0093,中立,9,5,4,18
2024-12-19,https://www.bloomberg.co.jp/news/articles/2024-12-19/SOQWJLDWX2PT00,米国債、25年は平穏推移も-ＪＰモルガン｢現実的サプライズ予測｣,0.0422,中立,14,7,5,26
2025-01-16,https://www.bloomberg.co.jp/news/articles/2025-01-16/SQ75JET0G1KW00,リオティントとグレンコア、統合の可能性を協議－関係者,-0.0857,中立,9,9,4,22
2025-01-16,https://www.bloomberg.co.jp/news/articles/2025-01-16/SQ79OIT0G1KW00,米TikTok禁止法の施行先送りか、トランプ氏が延長確約－日程の理由も,0.1657,ポジティブ,9,6,6,21
2025-01-16,https://www.bloomberg.co.jp/news/articles/2025-01-16/SQ71SQT0AFB400,ベッセント氏、ＦＯＭＣの独立性維持すべきだ－減税延長の必要性強調,0.0827,中立,14,6,2,22
2025-01-16,https://www.bloomberg.co.jp/news/articles/2025-01-16/SQ7ARWT0AFB400,米銀大手の株主還元、2024年は1000億ドル超－規制の脅威薄れる,0.4455,ポジティブ,11,1,0,12
2025-01-16,https://www.bloomberg.co.jp/news/articles/2025-01-16/SQ77D8T1UM0W00,英シュローダーが社員の３％を削減へ、新ＣＥＯの下－関係者,0.2402,ポジティブ,8,3,0,11
2025-02-05,https://www.bloomberg.co.jp/news/articles/2025-02-05/SR6KDJT0AFB400,債券上昇、ＩＳＭ非製造業受け米長期金利が低下－30年入札は無難予想,-0.003,中立,1,1,3,5
2025-02-05,https://www.bloomberg.co.jp/news/articles/2025-02-05/SR87TQDWLU6800,ボウマンＦＲＢ理事、米国債市場の流動性改善で当局は規制改正可能,-0.0492,中立,4,4,1,9
2025-02-05,https://www.bloomberg.co.jp/news/articles/2025-02-05/SR3M87T0AFB400,DeepSeekはむしろメリット、日本のテック株に楽観論－ＡＩ普及期待,0.1408,ポジティブ,13,4,7,24
2025-02-05,https://www.bloomberg.co.jp/news/articles/2025-02-05/SR8AGUT0G1KW00,クアルコム、力強い売上高見通し示す－スマホ向け需要堅調示唆,0.4138,ポジティブ,11,0,3,14
2025-02-05,https://www.bloomberg.co.jp/news/articles/2025-02-05/SR87MUDWRGG000,ソフトバンクＧ、半導体設計アンペア買収合意に近づく－関係者,0.1417,ポジティブ,6,3,2,11
2025-02-12,https://www.bloomberg.co.jp/news/articles/2025-02-12/SRLC0QT0G1KW00,米レディット株急落、１日当たりユーザー数が市場予想に届かず,0.0284,中立,7,4,3,14
2025-02-12,https://www.bloomberg.co.jp/news/articles/2025-02-12/SRL2CYDWX2PS00,米下院共和党指導部が予算決議案を公表－減税と債務上限引き上げへ,0.1158,ポジティブ,10,5,4,19
2025-02-12,https://www.bloomberg.co.jp/news/articles/2025-02-12/SRJJVBT0G1KW00,「配当ファクター」が日本株市場で存在感、関税懸念の逃避マネー吸収,0.2219,ポジティブ,10,1,8,19
2025-02-12,https://www.bloomberg.co.jp/news/articles/2025-02-12/SRL1RCDWRGG000,アトランタ連銀総裁、ＦＲＢは金利調整前にトランプ政策の見極め必要,0.1382,ポジティブ,8,1,5,14
2025-02-12,https://www.bloomberg.co.jp/news/articles/2025-02-12/SRL9ENT0G1KW00,シスコ、堅調な売上高見通し示す－ＡＩ活用企業のインフラ支出増加,0.4241,ポジティブ,13,0,5,18
2025-02-20,https://www.bloomberg.co.jp/news/articles/2025-02-20/SS00IDDWLU6800,シティが多様性目標を廃止、トランプ政権の圧力で「ＤＥＩ」名称変更,0.1023,ポジティブ,4,3,2,9
2025-02-20,https://www.bloomberg.co.jp/news/articles/2025-02-20/SRYXT7T0AFB400,出遅れる日本株、年初は世界で９年ぶり大敗－日銀利上げ観測がくびき,-0.0924,中立,6,6,5,17
2025-02-20,https://www.bloomberg.co.jp/news/articles/2025-02-20/SS05DVT1UM0W00,クーグラーＦＲＢ理事、２％のインフレ目標にはまだ「多少の道のり」,0.174,ポジティブ,7,2,5,14
2025-02-20,https://www.bloomberg.co.jp/news/articles/2025-02-20/SRYU23T0G1KW00,中国、外国企業の誘致策を強化－対中投資低迷で規制緩和の行動計画,0.2294,ポジティブ,6,2,1,9
2025-02-20,https://www.bloomberg.co.jp/news/articles/2025-02-20/SS03CXDWRGG100,カリフォルニア高速鉄道にトランプ政権のメス、1280億ドルに予算膨張,-0.1355,ネガティブ,9,12,1,22
2025-03-24,https://www.bloomberg.co.jp/news/articles/2025-03-24/STNCXHT1UM0W00,ＥＣＢエスクリバ氏、上振れより下振れリスク意識－警戒呼び掛け,-0.2588,ネガティブ,1,6,3,10
2025-03-24,https://www.bloomberg.co.jp/news/articles/2025-03-24/STNCYRT0AFB400,ＬＭＥ銅上昇、トランプ相互関税巡る懸念和らぐ－ＮＹ銅は上げ消す,0.2146,ポジティブ,8,3,1,12
2025-03-24,https://www.bloomberg.co.jp/news/articles/2025-03-24/STMFJPDWLU6800,米ロ高官、ウクライナ和平巡り12時間協議－25日に声明発表とタス通信,0.3753,ポジティブ,8,0,1,9
2025-03-24,https://www.bloomberg.co.jp/news/articles/2025-03-24/STN9H8DWLU6800,トランプ氏、ＤＯＧＥの政府縮小策は２－３カ月で「満足な」水準に,0.4158,ポジティブ,8,1,0,9
2025-03-24,https://www.bloomberg.co.jp/news/articles/2025-03-24/STMWC4DWX2PS00,トランプ米大統領の税制法案が主役に、減税規模の議論が議会で本格化,-0.1123,ネガティブ,12,11,3,26
2025-05-01,https://www.bloomberg.co.jp/news/articles/2025-05-01/SVIN8KT1UM0W00,中国のＡＩ開発競争、一段と加速－小米が独自モデル「MiMo」発表,0.2686,ポジティブ,7,1,3,11
2025-05-01,https://www.bloomberg.co.jp/news/articles/2025-05-01/SVLUFST0AFB400,ＬＭＥ銅上昇、米通商交渉の進展に期待－月間では22年以来の大幅安,-0.0041,中立,6,5,1,12
2025-05-01,https://www.bloomberg.co.jp/news/articles/2025-05-01/SVK8RDT1UM0X00,虹彩で本人確認、全米で本格始動－アルトマン氏らのスタートアップ,0.3904,ポジティブ,9,2,3,14
2025-05-01,https://www.bloomberg.co.jp/news/articles/2025-05-01/SVLPZYT1UM0W00,マルチ戦略ファンド、波乱の４月に着実な利益－シタデルの旗艦も好調,0.1727,ポジティブ,6,3,2,11
2025-05-01,https://www.bloomberg.co.jp/news/articles/2025-05-01/SVISI9DWX2PS00,関税ショックから立ち直る日本株、一段高の鍵は資本効率改革の持続性,0.0761,中立,13,7,4,24
2025-07-03,https://www.bloomberg.co.jp/news/articles/2025-07-03/SYUK2XT1UM0W00,オリックス、米ヒルコ・トレーディングを子会社化へ－約1124億円で,0.4983,ポジティブ,3,0,0,3
2025-07-03,https://www.bloomberg.co.jp/news/articles/2025-07-03/SYU4DBDWRGG000,アルケゴス元社員、3300万ドルの補償金受け取る権利－米連邦地裁,-0.386,ネガティブ,3,10,1,14
2025-07-03,https://www.bloomberg.co.jp/news/articles/2025-07-03/SYUH7BT0AFB400,物言う株主スターボード、トリップアドバイザー株９％取得－株価急伸,0.2488,ポジティブ,7,2,1,10
2025-07-03,https://www.bloomberg.co.jp/news/articles/2025-07-03/SYUIVMDWLU6800,三井住友信託銀が香港撤退を計画、来年６月末までに－星島日報,-0.0457,中立,2,3,0,5
2025-07-03,https://www.bloomberg.co.jp/news/articles/2025-07-03/SYU68EDWRGG000,トランプ減税法案、米下院通過－独立記念日に大統領署名式で成立へ,0.2011,ポジティブ,23,11,2,36
2025-07-07,https://www.bloomberg.co.jp/news/articles/2025-07-07/SZ1VHHT1UM0X00,債券上昇へ、米関税通知でリスクオフの買い－５年債入札順調との見方,0.1158,ポジティブ,3,2,5,10
2025-07-07,https://www.bloomberg.co.jp/news/articles/2025-07-07/SZ1RUFT1UM0W00,日本株は続落へ、米国が日本に25％関税賦課で輸出軟調－円安は下支え,-0.1109,ネガティブ,1,1,3,5
2025-07-07,https://www.bloomberg.co.jp/news/articles/2025-07-07/SZ0OE6T1UM0W00,円は対ドルで大幅安、対日関税通告で売り加速－海外で一時146円台,-0.1079,ネガティブ,2,4,7,13
2025-07-07,https://www.bloomberg.co.jp/news/articles/2025-07-07/SZ1PH0T0G1KW00,トランプ関税の脅しは「無責任」、ＢＲＩＣＳ議長国のルラ氏が批判,-0.2699,ネガティブ,2,10,4,16
2025-07-07,https://www.bloomberg.co.jp/news/articles/2025-07-07/SZ1SN6T1UM0W00,金属下落、トランプ氏のＢＲＩＣＳ巡る脅しで貿易の不確実性高まる,-0.1086,ネガティブ,2,4,4,10
2025-08-21,https://www.bloomberg.co.jp/news/articles/2025-08-21/T1CY9WGOYMTD00,米住宅市場に異変、７月解約率が過去最悪の水準－割高感や経済不安で,-0.2761,ネガティブ,1,10,3,14
2025-08-21,https://www.bloomberg.co.jp/news/articles/2025-08-21/T1D8P0GOYMTV00,日本がケニアに最大250億円融資で合意、当初のケニア案より規模縮小,0.3292,ポジティブ,8,1,2,11
2025-08-21,https://www.bloomberg.co.jp/news/articles/2025-08-21/T1D83ZGP9VDS00,シカゴ連銀総裁、サービスインフレの「危険な」データは一時的と期待,0.1292,ポジティブ,5,4,0,9
2025-08-21,https://www.bloomberg.co.jp/news/articles/2025-08-21/T1D297GQ7L3700,クック理事巡る調査要請、住宅ローン詐欺摘発の一環－ＦＨＦＡ局長,0.0638,中立,5,1,3,9
2025-08-21,https://www.bloomberg.co.jp/news/articles/2025-08-21/T0YNOFGP493900,強い電力株、震災前水準へ２度目の挑戦－ＡＩ期待から評価軸が多彩化,-0.0408,中立,13,12,5,30
2022-02-10,https://www.bloomberg.co.jp/news/articles/2022-02-10/R742OYT0AFB701,ペルー中銀、政策金利を3.5％に引き上げ－インフレ率なお高水準,0.3509,ポジティブ,5,0,0,5
2022-02-10,https://www.bloomberg.co.jp/news/articles/2022-02-10/R73W2NT0G1KW01,米上院が「＃ＭｅＴｏｏ」法案可決、大統領に送付－被害者支援で前進,0.403,ポジティブ,6,1,0,7
2022-02-10,https://www.bloomberg.co.jp/news/articles/2022-02-10/R73XOWT1UM0W01,ウーバー大幅安、投資家向けイベント不調－「上振れなく失望」との声,0.1073,ポジティブ,5,2,2,9
2022-02-10,https://www.bloomberg.co.jp/news/articles/2022-02-10/R73QBFT1UM0W01,【米国市況】国債利回り急伸、株は大幅反落－利上げペース加速観測,0.0524,中立,16,10,13,39
2022-02-10,https://www.bloomberg.co.jp/news/articles/2022-02-10/R73RLKT0AFB501,メキシコ中銀が0.5ポイント利上げ、２会合連続－高インフレに対応,0.3259,ポジティブ,6,1,1,8
2022-02-28,https://www.bloomberg.co.jp/news/articles/2022-02-28/R8108JDWX2PV01,シェルがサハリン２撤退、対ロ制裁で合弁解消－三井と三菱も参画,0.0615,中立,6,7,3,16
2022-02-28,https://www.bloomberg.co.jp/news/articles/2022-02-28/R81F6PDWRGG001,英ＢＰ、ロシアのロスネフチへの持ち株売り戻し検討－関係者,-0.328,ネガティブ,2,7,1,10
2022-02-28,https://www.bloomberg.co.jp/news/articles/2022-02-28/R7ZWB8DWX2PT01,制裁の影響拡大、ＧＭとハーレーが対ロ輸出停止－ロシアは対抗措置,-0.1172,ネガティブ,22,35,16,73
2022-02-28,https://www.bloomberg.co.jp/news/articles/2022-02-28/R81CZST0G1KY01,ＥＣＢのステップはより小幅に、世界情勢が暗さ増す中－パネッタ氏,0.2013,ポジティブ,3,1,1,5
2022-02-28,https://www.bloomberg.co.jp/news/articles/2022-02-28/R819SFDWLU6D01,ＥＵ、ロシア大物実業家と報道官、プーチン氏親友チェロ奏者にも制裁,-0.1873,ネガティブ,1,4,1,6
2022-03-02,https://www.bloomberg.co.jp/news/articles/2022-03-02/R84W3NDWX2PS01,野村ＨＤ、ＥＳＧとインフラの取り組み強化で新グループ設置,0.4281,ポジティブ,7,0,0,7
2022-03-02,https://www.bloomberg.co.jp/news/articles/2022-03-02/R85098DWLU6H01,スノーフレイク株急落、売り上げ鈍化見通しで－事業買収も発表,-0.0653,中立,6,5,1,12
2022-03-02,https://www.bloomberg.co.jp/news/articles/2022-03-02/R852M3DWRGG101,ＭＳＣＩ、ロシア指数を新興市場から除外へ－スタンドアローン市場に,0.264,ポジティブ,4,0,1,5
2022-03-02,https://www.bloomberg.co.jp/news/articles/2022-03-02/R84ZFUDWRGG201,英中銀、「インフレ上振れサプライズ」警戒－ウクライナで見通し激変,0.0606,中立,2,3,2,7
2022-03-02,https://www.bloomberg.co.jp/news/articles/2022-03-02/R84YULDWRGG201,ＬＭＥでアルミとニッケルが急伸－ロシアからの供給混乱を警戒,-0.2879,ネガティブ,7,8,0,15
2022-04-05,https://www.bloomberg.co.jp/news/articles/2022-04-05/R9VXP7T0G1KW01,ＢｏｆＡが全ての米従業員をオフィス復帰へ、６月１日までに－関係者,0.1335,ポジティブ,5,2,1,8
2022-04-05,https://www.bloomberg.co.jp/news/articles/2022-04-05/R9W0P2T1UM1001,ＥＶメーカーのリビアン、１～３月に2553台生産－供給網混乱でも,0.1809,ポジティブ,4,1,3,8
2022-04-05,https://www.bloomberg.co.jp/news/articles/2022-04-05/R9VXKET0G1KW01,ロシア債取引で収入2.5億ドル、ＪＰモルガンなど米英３行－ＩＦＲ,0.1288,ポジティブ,3,1,3,7
2022-04-05,https://www.bloomberg.co.jp/news/articles/2022-04-05/R9VMCWT0G1KW01,米・ＥＵ・Ｇ７、ロシアへの追加制裁発表へ－民間人殺害を非難,-0.1688,ネガティブ,7,10,3,20
2022-04-05,https://www.bloomberg.co.jp/news/articles/2022-04-05/R9UIYCT0G1L001,【ウクライナ】米国とＥＵ、対ロシア追加制裁を６日に発表,0.0651,中立,19,13,9,41
2022-04-14,https://www.bloomberg.co.jp/news/articles/2022-04-14/RACIPIT0G1KW01,中国の習指導部、コロナよりも人々の怒りの拡散回避が大きな課題に,-0.3245,ネガティブ,5,16,3,24
2022-04-14,https://www.bloomberg.co.jp/news/articles/2022-04-14/RACMZJT0G1KX01,中国人民銀、預金準備率引き下げ含む政策手段を活用すると表明,0.3707,ポジティブ,5,1,0,6
2022-04-14,https://www.bloomberg.co.jp/news/articles/2022-04-14/RABR6TT1UM0Z01,マスク氏、ツイッターに買収提案－全株取得・非公開化目指す,0.0623,中立,12,13,3,28
2022-04-14,https://www.bloomberg.co.jp/news/articles/2022-04-14/RACQYMT0G1PL01,ツイッターＣＥＯ、マスク氏提案を取締役会が評価中と説明－関係者,-0.1046,ネガティブ,2,4,1,7
2022-04-14,https://www.bloomberg.co.jp/news/articles/2022-04-14/RACIVQT1UM0X01,マスク氏、巨額ローンやテスラ株大量売却必要に－ツイッター買収なら,0.2207,ポジティブ,11,2,2,15
2022-07-06,https://www.bloomberg.co.jp/news/articles/2022-07-06/REMCRPDWRGG001,米国債利回り急上昇、ＦＯＭＣ議事要旨で物価高との対決姿勢浮き彫り,-0.0174,中立,4,5,2,11
2022-07-06,https://www.bloomberg.co.jp/news/articles/2022-07-06/REL47JDWRGG001,ウォール街の議論は忘れよう、肌感覚では既にリセッション,-0.434,ネガティブ,4,25,7,36
2022-07-06,https://www.bloomberg.co.jp/news/articles/2022-07-06/REMAHGDWLU6901,アップルが極限スポーツウオッチ計画、大画面と頑丈な金属ケース採用,0.265,ポジティブ,11,1,5,17
2022-07-06,https://www.bloomberg.co.jp/news/articles/2022-07-06/REL6UEDWLU6W01,フアン被告への「個人崇拝」横行のアルケゴス－元社員が訴訟で明かす,-0.2935,ネガティブ,4,8,1,13
2022-07-06,https://www.bloomberg.co.jp/news/articles/2022-07-06/REMBFJDWX2PS01,ドアダッシュとウーバー急落、競合するグラブハブがアマゾンと提携,0.0214,中立,4,2,2,8
2022-07-21,https://www.bloomberg.co.jp/news/articles/2022-07-21/RFDYERDWX2PS01,ＥＣＢ、「３度目の正直」なるか－困難下で利上げも判断ミスのリスク,-0.0172,中立,6,7,4,17
2022-07-21,https://www.bloomberg.co.jp/news/articles/2022-07-21/RFE6Z4DWX2PS01,濃厚接触者家族の自宅待機を５日に短縮、政府が調整－報道,0.1085,ポジティブ,1,0,1,2
2022-07-21,https://www.bloomberg.co.jp/news/articles/2022-07-21/RFE32CDWLU6801,シーゲイト株が急落、「経済状況」理由に低調な業績見通し示す,-0.2993,ネガティブ,1,5,3,9
2022-07-21,https://www.bloomberg.co.jp/news/articles/2022-07-21/RFE0HSDWLU6801,スナップ４－６月売上高が予想下回る、広告業界低迷で－株価急落,-0.3003,ネガティブ,6,12,2,20
2022-07-21,https://www.bloomberg.co.jp/news/articles/2022-07-21/RFE2Q1DWRGG001,ソーシャルメディア株が軒並み急落、スナップ決算で広告市場に暗雲,-0.4428,ネガティブ,2,9,1,12
